chr	start	end	id	name	counts	tpm
chr11	112118876	112131583	ENSG00000188771.3	C11orf34	NA	NA
chr11	112130988	112132117	ENSG00000268472.1	AP002884.2	NA	NA
chr11	112831997	113149158	ENSG00000149294.12	NCAM1	1	0.435450148209933
chr11	113185251	113254266	ENSG00000149292.12	TTC12	1	2.00112735574021
chr11	113258513	113271140	ENSG00000170209.4	ANKK1	NA	NA
chr11	113280318	113346413	ENSG00000149295.9	DRD2	1	2.08953482799623
chr11	113558272	113577095	ENSG00000166682.6	TMPRSS5	1	7.33718347003191
chr11	113603909	113644533	ENSG00000086827.4	ZW10	NA	NA
chr11	113650469	113651222	ENSG00000228607.2	CLDN25	NA	NA
chr11	113668596	113746292	ENSG00000048028.7	USP28	1	1.77754072869145
chr11	113775399	113817287	ENSG00000149305.2	HTR3B	1	3.29707325382951
chr11	113845603	113861035	ENSG00000166736.7	HTR3A	NA	NA
chr11	113930315	114121398	ENSG00000109906.9	ZBTB16	1	0.722763429799671
chr11	114128509	114184007	ENSG00000166741.3	NNMT	1	2.48851858546994
chr11	114262165	114271139	ENSG00000180425.7	C11orf71	1	15.3897709445521
chr11	114270752	114284925	ENSG00000076053.6	RBM7	1	9.74442986357233
chr11	114271404	114314654	ENSG00000255663.1	RP11-212D19.4	1	3.19324403367423
chr11	114310108	114321001	ENSG00000076043.5	REXO2	4	50.7143319402958
chr11	114392437	114430617	ENSG00000095110.3	NXPE1	1	3.61728141583056
chr11	114441313	114466484	ENSG00000137634.5	NXPE4	1	5.48678258537248
chr11	114549108	114579362	ENSG00000204361.7	NXPE2	NA	NA
chr11	115039938	115375675	ENSG00000182985.12	CADM1	1	0.411357117197123
chr11	116618886	116643704	ENSG00000137656.7	BUD13	1	5.56482409768759
chr11	116648436	116658766	ENSG00000109917.6	ZNF259	NA	NA
chr11	116660083	116663136	ENSG00000110243.7	APOA5	1	45.2367521966625
chr11	116691419	116694022	ENSG00000110244.5	APOA4	3	159.17149956559
chr11	116700422	116703788	ENSG00000110245.7	APOC3	NA	NA
chr11	116706467	116708666	ENSG00000118137.5	APOA1	NA	NA
chr11	116714118	116969153	ENSG00000160584.11	SIK3	1	0.541524906214483
chr11	117014983	117047610	ENSG00000168092.9	PAFAH1B2	1	4.23292991866891
chr11	117049449	117068160	ENSG00000149577.11	SIDT2	1	7.3811022637171
chr11	117070037	117075498	ENSG00000149591.12	TAGLN	NA	NA
chr11	117075053	117103241	ENSG00000160613.8	PCSK7	2	9.79904955700373
chr11	117103341	117157161	ENSG00000167257.6	RNF214	1	2.56610561977723
chr11	117156402	117186975	ENSG00000186318.12	BACE1	238	1075.12044812827
chr11	117185273	117283984	ENSG00000110274.10	CEP164	3	4.19733781816851
chr11	117298489	117688240	ENSG00000177103.9	DSCAML1	1	0.354348813617953
chr11	117671559	117699413	ENSG00000137731.9	FXYD2	1	4.95827545258888
chr11	117690878	117747382	ENSG00000255245.3	FXYD6-FXYD2	1	2.44421287796281
chr11	117707693	117748201	ENSG00000137726.11	FXYD6	4	13.637583139766
chr11	117771358	117800174	ENSG00000137747.10	TMPRSS13	2	9.58549447920673
chr11	117857063	117872196	ENSG00000110324.5	IL10RA	2	18.2525347857544
chr11	117947753	117992605	ENSG00000137648.12	TMPRSS4	728	2241.64990734565
chr11	118004092	118023603	ENSG00000177098.4	SCN4B	1	7.07845853397625
chr11	118032666	118047388	ENSG00000149575.5	SCN2B	1	9.38104907325163
chr11	118064455	118095809	ENSG00000160593.13	AMICA1	1	4.40479059949004
chr11	118097409	118123065	ENSG00000160588.5	MPZL3	1	5.38306066637085
chr11	118124118	118135251	ENSG00000149573.4	MPZL2	2	24.810528061872
chr11	118175260	118186890	ENSG00000198851.5	CD3E	NA	NA
chr11	118209669	118213459	ENSG00000167286.5	CD3D	1	36.4400539462825
chr11	118215059	118225876	ENSG00000160654.5	CD3G	1	12.7676624254794
chr11	118230300	118269926	ENSG00000110344.5	UBE4A	1	3.48528250281155
chr11	118267810	118272610	ENSG00000254873.1	RP11-770J1.5	1	28.7724592617522
chr11	118271869	118302211	ENSG00000167283.3	ATP5L	1	4.55170405564599
chr11	118303836	118305921	ENSG00000255384.1	RP11-770J1.4	NA	NA
chr11	118307205	118397539	ENSG00000118058.16	KMT2A	1	1.52885740093886
chr11	118398187	118401912	ENSG00000172425.6	TTC36	4	148.303682637756
chr11	118401756	118417995	ENSG00000149582.11	TMEM25	1	8.504698839609
chr11	118415243	118443685	ENSG00000118096.3	IFT46	1	4.85576979313728
chr11	118443105	118473748	ENSG00000095139.9	ARCN1	1	4.50699358601999
chr11	118477155	118528741	ENSG00000019144.12	PHLDB1	2	5.35446843935993
chr11	118528026	118550399	ENSG00000118094.7	TREH	4	24.6918704610755
chr11	118620034	118661858	ENSG00000110367.7	DDX6	1	3.30211850746965
chr11	118754475	118768508	ENSG00000160683.4	CXCR5	4	39.3665800488593
chr11	118764584	118796317	ENSG00000186174.8	BCL9L	1	4.35218241125675
chr11	118795873	118829269	ENSG00000110375.2	UPK2	2	8.27091893977785
chr11	118842417	118852001	ENSG00000176302.8	FOXR1	1	14.410246708724
chr11	118868852	118886501	ENSG00000186166.4	CCDC84	6	46.9514888514059
chr11	118886422	118889401	ENSG00000118181.6	RPS25	1	46.3604580249784
chr11	118889142	118896164	ENSG00000196655.5	TRAPPC4	23	452.3610798202
chr11	118894824	118901616	ENSG00000137700.12	SLC37A4	2	40.6677869424059
chr11	118914900	118927913	ENSG00000149428.14	HYOU1	1	10.6130642016761
chr11	118938403	118952688	ENSG00000160695.10	VPS11	1	9.66802971343441
chr11	118955576	118964259	ENSG00000256269.2	HMBS	1	15.9055400732939
chr11	118964564	118966177	ENSG00000188486.3	H2AFX	1	85.6217014608869
chr11	118967213	118979041	ENSG00000172269.12	DPAGT1	1	11.6763446446069
chr11	118972908	118989252	ENSG00000172375.8	C2CD2L	1	8.45006145719595
chr11	118992297	119006752	ENSG00000172273.8	HINFP	1	9.55432753070983
chr11	119019722	119033360	ENSG00000172350.5	ABCG4	NA	NA
chr11	119027590	119027930	ENSG00000268192.1	AP002956.1	NA	NA
chr11	119037277	119054725	ENSG00000160703.11	NLRX1	1	7.91539456994559
chr11	119056166	119060932	ENSG00000172367.11	PDZD3	NA	NA
chr11	119060347	119067479	ENSG00000248712.3	CCDC153	1	19.3645267044883
chr11	119076752	119178859	ENSG00000110395.4	CBL	1	1.35257920080318
chr11	119179241	119192231	ENSG00000076706.10	MCAM	1	10.6318556163519
chr11	119205237	119208023	ENSG00000173456.4	RNF26	2	99.1441525171648
chr11	119209652	119217383	ENSG00000223953.3	C1QTNF5	1	17.8641578652711
chr11	119209652	119217383	ENSG00000235718.3	MFRP	1	17.8641578652711
chr11	119209652	119217368	ENSG00000259159.1	MFRP	1	17.8988860104213
chr11	119225925	119252436	ENSG00000036672.11	USP2	1	5.20945284811628
chr11	119288090	119295695	ENSG00000154096.9	THY1	NA	NA
chr11	119494120	119599794	ENSG00000110400.6	PVRL1	1	1.30692322100432
chr11	119981983	120056237	ENSG00000137699.12	TRIM29	1	1.85993757179964
chr11	120039685	120042387	ENSG00000176984.2	AP000679.2	1	51.1131770749114
chr11	120081475	120101041	ENSG00000184232.4	OAF	1	7.05856099644335
chr11	120107349	120190653	ENSG00000137709.5	POU2F3	1	1.65787722626057
chr11	120195838	120204391	ENSG00000181264.4	TMEM136	NA	NA
chr11	120207787	120360645	ENSG00000196914.4	ARHGEF12	1	0.903503934739501
chr11	120329880	120330047	ENSG00000269601.1	AP000758.1	NA	NA
chr11	120382468	120859613	ENSG00000149403.7	GRIK4	1	0.289446194461664
chr11	120382511	120385732	ENSG00000204306.2	AP002348.1	30	1286.31919704822
chr11	120894781	120961484	ENSG00000154114.8	TBCEL	1	2.07048865053162
chr11	120971882	121062202	ENSG00000109927.5	TECTA	1	1.52909438060685
chr11	121163162	121179403	ENSG00000109929.5	SC5D	1	8.50365152739429
chr11	121322912	121504402	ENSG00000137642.8	SORL1	1	0.760966468986779
chr11	121986062	121986923	ENSG00000259571.1	BLID	NA	NA
chr11	122526383	122685181	ENSG00000154127.5	UBASH3B	1	0.869707455109073
chr11	122709208	122743347	ENSG00000109943.4	CRTAM	1	4.04545547486484
chr11	122753391	122830506	ENSG00000109944.6	C11orf63	3	5.37279923969697
chr11	122848278	122852428	ENSG00000188909.4	BSX	2	66.5579780512822
chr11	122928197	122933938	ENSG00000109971.9	HSPA8	13	312.733227300703
chr11	122943035	123065989	ENSG00000166250.7	CLMP	1	1.12324775490355
chr11	123301058	123306427	ENSG00000254667.1	AP000783.1	NA	NA
chr11	123396344	123498482	ENSG00000023171.10	GRAMD1B	1	1.35216867822368
chr11	123499895	123525952	ENSG00000166257.4	SCN3B	1	5.30021892222476
chr11	123594885	123612383	ENSG00000166261.6	ZNF202	1	7.89277657197455
chr11	123624196	123625253	ENSG00000221931.2	OR6X1	NA	NA
chr11	123676043	123677095	ENSG00000196099.4	OR6M1	1	131.281182943356
chr11	123753633	123756349	ENSG00000204300.2	TMEM225	NA	NA
chr11	123777109	123778183	ENSG00000181518.2	OR8D4	NA	NA
chr11	123810250	123811344	ENSG00000171014.2	OR4D5	1	126.241137528712
chr11	123813492	123814580	ENSG00000181499.2	OR6T1	NA	NA
chr11	123847368	123848488	ENSG00000196248.4	OR10S1	NA	NA
chr11	123864870	123865868	ENSG00000198674.3	OR10G6	NA	NA
chr11	123886282	123887217	ENSG00000254737.1	OR10G4	NA	NA
chr11	123893720	123894655	ENSG00000236981.1	OR10G9	NA	NA
chr11	123900297	123901341	ENSG00000234560.3	OR10G8	NA	NA
chr11	123908773	123909717	ENSG00000182634.7	OR10G7	NA	NA
chr11	123986069	124018428	ENSG00000110002.11	VWA5A	NA	NA
chr11	124055923	124056952	ENSG00000197309.2	OR10D3	NA	NA
chr11	124134723	124135763	ENSG00000255298.2	OR8G5	NA	NA
chr11	124179708	124180733	ENSG00000196341.2	OR8D1	NA	NA
chr11	124189134	124190184	ENSG00000197263.2	OR8D2	NA	NA
chr11	124252291	124253258	ENSG00000204293.2	OR8B2	NA	NA
chr11	124266278	124267264	ENSG00000196661.3	OR8B3	NA	NA
chr11	124293807	124294789	ENSG00000198657.3	OR8B4	NA	NA
chr11	124310022	124311054	ENSG00000197125.2	OR8B8	NA	NA
chr11	124412578	124413575	ENSG00000170953.2	OR8B12	NA	NA
chr11	124439893	124441037	ENSG00000196119.5	OR8A1	NA	NA
chr11	124481386	124490252	ENSG00000154143.2	PANX3	NA	NA
chr11	124492732	124505287	ENSG00000154144.8	TBRG1	NA	NA
chr11	124503009	124565603	ENSG00000110013.8	SIAE	16	35.3025029763647
chr11	124543694	124567414	ENSG00000064199.2	SPA17	NA	NA
chr11	124609742	124617106	ENSG00000154146.8	NRGN	85	1594.12865002647
chr11	124617368	124622134	ENSG00000019102.7	VSIG2	NA	NA
chr11	124622026	124632186	ENSG00000149564.7	ESAM	1	13.5932878401979
chr11	124636394	124670569	ENSG00000120458.5	MSANTD2	1	4.041193985557
chr11	124735282	124751366	ENSG00000154134.10	ROBO3	1	8.5866578249447
chr11	124753587	124768396	ENSG00000154133.10	ROBO4	NA	NA
chr11	124761200	124762022	ENSG00000254943.1	RP11-664I21.6	NA	NA
chr11	124789089	124806308	ENSG00000165478.6	HEPACAM	NA	NA
chr11	124789146	124790573	ENSG00000221932.5	HEPN1	NA	NA
chr11	124824017	124911385	ENSG00000149548.10	CCDC15	1	1.58075959683649
chr11	124932963	124959131	ENSG00000134955.7	SLC37A2	1	5.27773633661
chr11	124966398	124981659	ENSG00000150433.5	TMEM218	1	9.04972180436476
chr11	125034583	125303285	ENSG00000165495.11	PKNOX2	1	0.513981304405663
chr11	125315646	125366213	ENSG00000149557.8	FEZ1	1	2.73118445738151
chr11	125365110	125369424	ENSG00000255537.1	AP000708.1	1	32.0138628781666
chr11	125439112	125454575	ENSG00000149547.10	EI24	1	8.93150129059113
chr11	125461607	125495110	ENSG00000134910.8	STT3A	1	4.12225187166554
chr11	125495036	125546150	ENSG00000149554.8	CHEK1	1	2.70195649834508
chr11	125541417	125551018	ENSG00000134940.9	ACRV1	1	14.3847312213739
chr11	125616188	125619762	ENSG00000171053.5	PATE1	NA	NA
chr11	125646008	125648714	ENSG00000196844.4	PATE2	NA	NA
chr11	125658006	125661495	ENSG00000236027.2	PATE3	1	39.5837788639755
chr11	125703211	125709964	ENSG00000237353.2	PATE4	NA	NA
chr11	125753509	125770543	ENSG00000198331.6	HYLS1	1	8.10777295153285
chr11	125763381	125773116	ENSG00000110060.4	PUS3	4	56.7469150308826
chr11	125773271	125793158	ENSG00000109832.8	DDX25	1	6.9446273674466
chr11	125825691	125933230	ENSG00000064309.10	CDON	1	1.28425784558542
chr11	126071993	126081587	ENSG00000165526.4	RPUSD4	3	43.1856799425924
chr11	126081309	126132881	ENSG00000197798.4	FAM118B	1	2.67796099543184
chr11	126132814	126139039	ENSG00000182934.7	SRPR	1	22.1859926837607
chr11	126138950	126148026	ENSG00000110074.6	FOXRED1	1	15.2168140652722
chr11	126152960	126168740	ENSG00000150455.9	TIRAP	1	8.75207886289041
chr11	126164193	126174213	ENSG00000255062.1	RP11-712L6.5	1	13.7832140176058
chr11	126173647	126215644	ENSG00000110063.4	DCPS	1	3.28851595248257
chr11	126225535	126310239	ENSG00000110080.14	ST3GAL4	4	6.52190236382747
chr11	126293254	126873355	ENSG00000149571.6	KIRREL3	1	0.238075446269547
chr11	128328656	128457453	ENSG00000134954.10	ETS1	1	1.07229053826107
chr11	128556430	128683162	ENSG00000151702.12	FLI1	1	1.08976268390312
chr11	128706210	128737268	ENSG00000151704.11	KCNJ1	1	4.44677070179698
chr11	128761251	128790930	ENSG00000120457.7	KCNJ5	1	4.65338469815056
chr11	128769460	128775930	ENSG00000174370.5	C11orf45	1	21.3458739499862
chr11	128804626	128813040	ENSG00000120471.10	TP53AIP1	2	32.8280970897101
chr11	128834955	129149219	ENSG00000134909.14	ARHGAP32	1	0.439464286257448
chr11	129245835	129322171	ENSG00000043039.5	BARX2	1	1.80920934364403
chr11	129685714	129729898	ENSG00000151715.3	TMEM45B	1	3.12574245103229
chr11	129733531	129765485	ENSG00000170322.10	NFRKB	1	4.32208188196816
chr11	129769601	129872730	ENSG00000170325.10	PRDM10	1	1.33917525096152
chr11	129936836	129944012	ENSG00000267981.1	AP003041.2	NA	NA
chr11	129939732	130014699	ENSG00000084234.12	APLP2	1	1.84224798186416
chr11	130029457	130080271	ENSG00000149418.6	ST14	1.5	4.07686280719124
chr11	130096572	130184581	ENSG00000196323.7	ZBTB44	1	1.56924637771604
chr11	130274820	130298888	ENSG00000134917.9	ADAMTS8	4	22.9529340961294
chr11	130318869	130346532	ENSG00000166106.2	ADAMTS15	1	4.99251001179954
chr11	130542851	130587247	ENSG00000175728.2	C11orf44	3	9.33244917040346
chr11	130745331	130786404	ENSG00000120451.6	SNX19	3	10.0874884563882
chr11	131240373	132206716	ENSG00000182667.10	NTM	1	0.142917995428549
chr11	132284871	133402414	ENSG00000183715.9	OPCML	1	0.123581646931179
chr11	133710526	133715433	ENSG00000166118.3	SPATA19	NA	NA
chr11	133778459	133826880	ENSG00000080854.10	IGSF9B	1	2.85222949663185
chr11	133938820	134021896	ENSG00000166086.8	JAM3	1	1.66242722875934
chr11	134020014	134095348	ENSG00000151503.8	NCAPD3	1	1.83327321603009
chr11	134094539	134117686	ENSG00000151502.6	VPS26B	3	17.8996592806511
chr11	134118173	134123264	ENSG00000151500.10	THYN1	2	54.2556686137932
chr11	134123389	134135749	ENSG00000151498.7	ACAD8	NA	NA
chr11	134144139	134189458	ENSG00000166105.11	GLB1L3	1	3.04745922143937
chr11	134201768	134248235	ENSG00000149328.10	GLB1L2	3	8.9165087776106
chr11	134248398	134281812	ENSG00000109956.8	B3GAT1	39	161.196036804932
chr11	134855246	134856693	ENSG00000268936.1	AP003062.1	NA	NA
chr12	147052	147377	ENSG00000268640.1	AC026369.1	NA	NA
chr12	175931	287626	ENSG00000120645.7	IQSEC3	1	1.23647257671705
chr12	299243	323736	ENSG00000111181.8	SLC6A12	NA	NA
chr12	329789	372039	ENSG00000010379.11	SLC6A13	1	3.26882377411623
chr12	389295	498620	ENSG00000073614.7	KDM5A	1	1.26327742470991
chr12	498439	551811	ENSG00000120647.5	CCDC77	1	2.58764529072192
chr12	569530	672675	ENSG00000139044.6	B4GALNT3	1	1.33896751618024
chr12	673462	772945	ENSG00000171840.7	NINJ2	1	1.38825532459225
chr12	861759	1020618	ENSG00000060237.12	WNK1	1	0.869373497607379
chr12	1021243	1099219	ENSG00000002016.12	RAD52	1	1.77115784929223
chr12	1099675	1605099	ENSG00000082805.15	ERC1	1	0.273251377964661
chr12	1639057	1756409	ENSG00000111186.8	WNT5B	1	1.17686792262944
chr12	1675159	1703331	ENSG00000171823.6	FBXL14	1	4.90230741361673
chr12	1797740	1897844	ENSG00000006831.9	ADIPOR2	1	1.37964321561986
chr12	1901123	2028002	ENSG00000151062.10	CACNA2D4	1	1.08850010211627
chr12	1929433	1945918	ENSG00000166159.6	LRTM2	1	8.37778613626998
chr12	2055220	2113701	ENSG00000151065.9	DCP1B	1	2.36158418044169
chr12	2079952	2802108	ENSG00000151067.16	CACNA1C	1	0.191243726364401
chr12	2904119	2914576	ENSG00000004478.5	FKBP4	1	13.2072109071828
chr12	2921788	2968957	ENSG00000111203.7	ITFG2	1	2.92793581497192
chr12	2934514	2944710	ENSG00000053702.10	NRIP2	4	54.1811708342137
chr12	2958397	2966213	ENSG00000206044.3	AC005841.1	NA	NA
chr12	2966847	2986206	ENSG00000111206.8	FOXM1	1	7.13403607915753
chr12	2985424	2998626	ENSG00000171792.6	RHNO1	1	10.46112743951
chr12	2986389	3050306	ENSG00000078246.11	TULP3	1	2.16073664997435
chr12	3068496	3149839	ENSG00000197905.4	TEAD4	1	1.69784498305214
chr12	3186521	3395730	ENSG00000011105.7	TSPAN9	2	1.3202854987731
chr12	3490515	3703139	ENSG00000111218.7	PRMT8	3	1.94862016220761
chr12	3715799	3873985	ENSG00000130038.5	EFCAB4B	1	0.873072234309045
chr12	3900213	3982608	ENSG00000111224.9	PARP11	1	1.67616729724389
chr12	4382938	4414516	ENSG00000118971.3	CCND2	1	4.37354501413676
chr12	4430371	4462338	ENSG00000078237.4	C12orf5	10	43.2032422361844
chr12	4477393	4488894	ENSG00000118972.1	FGF23	4	48.0333203917609
chr12	4537321	4554780	ENSG00000111241.2	FGF6	1	7.91040749506905
chr12	4596894	4647674	ENSG00000047621.7	C12orf4	4	10.8789133088941
chr12	4647950	4669214	ENSG00000111247.10	RAD51AP1	1	6.49491179723526
chr12	4671370	4723325	ENSG00000010219.9	DYRK4	1	2.65821969890118
chr12	4714110	4771809	ENSG00000272921.1	RP11-500M8.7	1	2.39359095402712
chr12	4724674	4758213	ENSG00000111254.3	AKAP3	NA	NA
chr12	4758261	4798454	ENSG00000139180.6	NDUFA9	10	34.3611585242233
chr12	4766800	4853747	ENSG00000255639.2	RP11-234B24.6	1	1.58841368254696
chr12	4829507	4960277	ENSG00000130035.2	GALNT8	1	1.05611229224142
chr12	4918342	4960277	ENSG00000151079.6	KCNA6	1	3.29337795293694
chr12	5019071	5040527	ENSG00000111262.4	KCNA1	2	12.8735835623052
chr12	5153085	5155949	ENSG00000130037.3	KCNA5	NA	NA
chr12	5541278	5630702	ENSG00000185652.7	NTF3	1	1.54441541931037
chr12	5641035	6055398	ENSG00000047617.10	ANO2	1	0.33330148796203
chr12	6058040	6233936	ENSG00000110799.9	VWF	1	0.785167396964175
chr12	6308881	6347425	ENSG00000010278.7	CD9	1	3.58312070507499
chr12	6419602	6437672	ENSG00000008323.11	PLEKHG6	1	7.64293328480413
chr12	6437923	6451280	ENSG00000067182.3	TNFRSF1A	1	10.3397323093816
chr12	6456009	6486896	ENSG00000111319.8	SCNN1A	4	17.8855576075903
chr12	6484211	6500733	ENSG00000111321.6	LTBR	NA	NA
chr12	6554033	6560884	ENSG00000139193.3	CD27	1	20.1587803906598
chr12	6560856	6575683	ENSG00000139192.7	TAPBPL	1	9.31461552953467
chr12	6571403	6580153	ENSG00000139190.12	VAMP1	1	15.7837490807326
chr12	6601150	6603007	ENSG00000111639.3	MRPL51	1	74.3714617428167
chr12	6602522	6641121	ENSG00000010292.8	NCAPD2	1	3.57801508993525
chr12	6643093	6647537	ENSG00000111640.10	GAPDH	1	31.0773637390663
chr12	6647541	6665239	ENSG00000010295.15	IFFO1	1	7.80358257748958
chr12	6666029	6677857	ENSG00000111641.6	NOP2	NA	NA
chr12	6679249	6716642	ENSG00000111642.10	CHD4	24	88.6419197965891
chr12	6728001	6745613	ENSG00000184574.5	LPAR5	1	7.84168773883776
chr12	6747241	6756626	ENSG00000111644.3	ACRBP	NA	NA
chr12	6759446	6772314	ENSG00000111653.15	ING4	1	10.7326549935041
chr12	6775643	6798738	ENSG00000126746.13	ZNF384	1	5.97998720313534
chr12	6802958	6809966	ENSG00000139200.9	PIANP	9	177.364474901212
chr12	6832907	6841041	ENSG00000111652.5	COPS7A	4	67.9163041339614
chr12	6857170	6876641	ENSG00000089693.6	MLF2	1	7.09300007479896
chr12	6874682	6880116	ENSG00000159335.11	PTMS	1	25.4154958513822
chr12	6881678	6887621	ENSG00000089692.4	LAG3	NA	NA
chr12	6896024	6929974	ENSG00000010610.5	CD4	2.5	10.1699414179978
chr12	6930711	6939136	ENSG00000250510.3	GPR162	1	16.3926177396333
chr12	6949118	6956557	ENSG00000111664.6	GNB3	NA	NA
chr12	6953957	6961230	ENSG00000111665.7	CDCA3	1	18.9891110210932
chr12	6961292	6975796	ENSG00000111667.9	USP5	1.5	14.2830740957402
chr12	6976283	6980112	ENSG00000111669.10	TPI1	1	36.0688964367748
chr12	6980099	6998522	ENSG00000111671.5	SPSB2	1	7.4964883274391
chr12	6982733	7023407	ENSG00000010626.10	LRRC23	NA	NA
chr12	7022909	7032861	ENSG00000111674.4	ENO2	1	13.8773919268901
chr12	7033626	7051484	ENSG00000111676.10	ATN1	1	7.73366583359898
chr12	7052141	7055166	ENSG00000111678.6	C12orf57	1	45.6554725475738
chr12	7055631	7070479	ENSG00000111679.12	PTPN6	1	9.30144157168714
chr12	7072408	7105520	ENSG00000126749.10	EMG1	2	8.34185820587162
chr12	7074490	7079988	ENSG00000215021.4	PHB2	3	75.3589329518428
chr12	7085348	7125814	ENSG00000111684.6	LPCAT3	1	3.41293442535488
chr12	7096351	7178336	ENSG00000182326.10	C1S	1	1.68454966709045
chr12	7187513	7245203	ENSG00000159403.11	C1R	8	19.1517149532204
chr12	7242183	7261869	ENSG00000139178.6	C1RL	1	7.01553410832117
chr12	7276280	7281538	ENSG00000139194.3	RBP5	2	52.5324474919782
chr12	7282294	7311541	ENSG00000139182.9	CLSTN3	26	122.77508516657
chr12	7341281	7371170	ENSG00000139197.6	PEX5	43	198.689671505425
chr12	7456880	7481320	ENSG00000215009.5	ACSM4	1	5.65089216270093
chr12	7499281	7632493	ENSG00000177675.4	CD163L1	1	1.03675197772281
chr12	7623409	7656489	ENSG00000177575.8	CD163	1	4.17496385902088
chr12	7801996	7818499	ENSG00000111701.6	APOBEC1	1	8.3686483946198
chr12	7842378	7848372	ENSG00000184344.3	GDF3	19	437.779159938572
chr12	7864050	7870155	ENSG00000187569.2	DPPA3	1	22.622080992041
chr12	7882011	7904201	ENSG00000198178.6	CLEC4C	1	6.22387582047817
chr12	7917812	7926717	ENSG00000205857.1	NANOGNB	NA	NA
chr12	7940390	7948655	ENSG00000111704.6	NANOG	NA	NA
chr12	7965108	8043744	ENSG00000173262.7	SLC2A14	1	1.7562923401039
chr12	8071826	8088871	ENSG00000059804.11	SLC2A3	1	8.10254059585865
chr12	8185299	8208099	ENSG00000065970.4	FOXJ2	1	6.05735984457941
chr12	8210898	8219067	ENSG00000171860.4	C3AR1	1	16.9063293495422
chr12	8234807	8250367	ENSG00000089818.12	NECAP1	1	8.87582290850968
chr12	8276228	8291203	ENSG00000111729.8	CLEC4A	NA	NA
chr12	8290733	8341133	ENSG00000196946.5	ZNF705A	NA	NA
