chr	start	end	id	name	counts	rpkm
chr12	21590549	21623300	ENSG00000121350.11	PYROXD1	1	0.00240257945245625
chr12	21621845	21654603	ENSG00000004700.11	RECQL	1	0.00240206604943509
chr12	21654715	21671342	ENSG00000111711.5	GOLT1B	NA	NA
chr12	21679241	21690311	ENSG00000134548.5	C12orf39	1	0.00710811920934008
chr12	21689123	21757781	ENSG00000111713.2	GYS2	1	0.0011460700813801
chr12	21788276	21910791	ENSG00000111716.8	LDHB	1	0.000642263230195443
chr12	21917889	21928515	ENSG00000121361.3	KCNJ8	NA	NA
chr12	21950335	22094336	ENSG00000069431.6	ABCC9	1	0.000546432869545313
chr12	22199108	22218608	ENSG00000111726.8	CMAS	1	0.00403522459730229
chr12	22216707	22589975	ENSG00000111728.6	ST8SIA1	1	0.000210805318557698
chr12	22601517	22697480	ENSG00000111731.8	C2CD5	NA	NA
chr12	22778009	22843599	ENSG00000139163.11	ETNK1	NA	NA
chr12	23682440	24103966	ENSG00000134532.11	SOX5	1	0.00018667147375819
chr12	24964295	25102393	ENSG00000060982.10	BCAT1	1	0.000569790146471308
chr12	25055243	25057615	ENSG00000268865.1	AC026310.1	NA	NA
chr12	25146358	25150453	ENSG00000226397.3	C12orf77	1	0.019215355225249
chr12	25173936	25261268	ENSG00000118308.10	LRMP	1	0.000901008560978732
chr12	25261354	25348096	ENSG00000118307.14	CASC1	NA	NA
chr12	25348150	25362579	ENSG00000205707.6	LYRM5	NA	NA
chr12	25357723	25403870	ENSG00000133703.7	KRAS	1	0.00170513532076613
chr12	25381515	25390840	ENSG00000268076.1	AC087239.1	NA	NA
chr12	25562241	25801513	ENSG00000152936.6	IFLTD1	1	0.000328859539132847
chr12	26111962	26232825	ENSG00000123094.11	RASSF8	6	0.00390625152349659
chr12	26272959	26278060	ENSG00000123095.5	BHLHE41	1.5	0.0231386629035664
chr12	26274924	26452223	ENSG00000123096.7	SSPN	1	0.000443808930943743
chr12	26490342	26986131	ENSG00000123104.7	ITPR2	1	0.000158710418438882
chr12	27058114	27091259	ENSG00000064102.10	ASUN	2	0.00474803920032552
chr12	27091316	27119583	ENSG00000111790.9	FGFR1OP2	1	0.00278370112312572
chr12	27126128	27167367	ENSG00000064115.6	TM7SF3	1	0.00190806953726799
chr12	27175479	27219276	ENSG00000152944.4	MED21	1	0.00179662715819336
chr12	27233991	27235447	ENSG00000214700.5	C12orf71	NA	NA
chr12	27396901	27478892	ENSG00000211455.3	STK38L	1	0.000959701426344289
chr12	27485787	27576241	ENSG00000029153.10	ARNTL2	1	0.000869910447823144
chr12	27619743	27655118	ENSG00000165935.5	SMCO2	NA	NA
chr12	27676364	27848497	ENSG00000110841.9	PPFIBP1	2	0.000914256762473142
chr12	27849428	27850566	ENSG00000174236.2	REP15	NA	NA
chr12	27863706	27909228	ENSG00000061794.8	MRPS35	NA	NA
chr12	27915671	27924209	ENSG00000205693.3	MANSC4	NA	NA
chr12	27932953	27955973	ENSG00000087448.5	KLHL42	1	0.00341819633568178
chr12	28111017	28125638	ENSG00000087494.11	PTHLH	1	0.00538177140054679
chr12	28286182	28732883	ENSG00000123106.6	CCDC91	1	0.000176151115953165
chr12	29302036	29493913	ENSG00000064763.6	FAR2	2	0.000820180424411416
chr12	29490285	29534122	ENSG00000087502.13	ERGIC2	1	0.00179498778765414
chr12	29542227	29640421	ENSG00000257599.1	OVCH1-AS1	1	0.000801341015208614
chr12	29565407	29650619	ENSG00000187950.4	OVCH1	1	0.000923424865598679
chr12	29653773	29937692	ENSG00000133687.11	TMTC1	1	0.0002771455226575
chr12	30781922	30848920	ENSG00000133704.5	IPO8	1	0.00117446609820285
chr12	30862486	30907885	ENSG00000110888.13	CAPRIN2	2	0.00346645871703758
chr12	31079362	31149534	ENSG00000110900.10	TSPAN11	1	0.00112134298078143
chr12	31226779	31257725	ENSG00000013573.12	DDX11	1	0.00254271568691898
chr12	31433518	31479992	ENSG00000139146.9	FAM60A	1	0.00169313766078656
chr12	31477250	31478879	ENSG00000177340.4	AC024940.1	1	0.0483037935220348
chr12	31535157	31744031	ENSG00000170456.10	DENND5B	1	0.000376719360223841
chr12	31800094	31826048	ENSG00000139160.9	METTL20	3	0.00909534711189736
chr12	31824071	31882108	ENSG00000151743.6	AMN1	1	0.00135580542838869
chr12	31944123	31945175	ENSG00000188375.3	H3F3C	NA	NA
chr12	32112304	32146039	ENSG00000174718.7	KIAA1551	3	0.00699749930168027
chr12	32259769	32536567	ENSG00000151746.9	BICD1	1	0.000284275463144223
chr12	32552463	32798984	ENSG00000139132.10	FGD4	1	0.000319189357691209
chr12	32832134	32898486	ENSG00000087470.13	DNM1L	1	0.0011859006457589
chr12	32880424	32908836	ENSG00000139131.8	YARS2	1	0.0027694945673446
chr12	32943679	33049774	ENSG00000057294.9	PKP2	1	0.000741664354092037
chr12	33527173	33592754	ENSG00000110975.4	SYT10	1	0.00119984263197259
chr12	34175216	34182629	ENSG00000139133.2	ALG10	1	0.0106147146428429
chr12	38710380	38717784	ENSG00000175548.4	ALG10B	1	0.0106276174564282
chr12	39040624	39301232	ENSG00000139117.9	CPNE8	1	0.000301935779590015
chr12	39687030	39837192	ENSG00000139116.13	KIF21A	1	0.000524013263324907
chr12	39943835	40013553	ENSG00000173208.3	ABCD2	1	0.00112864510811261
chr12	40019969	40302102	ENSG00000180116.11	C12orf40	1	0.000278899950191557
chr12	40148823	40499891	ENSG00000151229.8	SLC2A13	1	0.000224135721989457
chr12	40590546	40763087	ENSG00000188906.9	LRRK2	1	0.000456047430160916
chr12	40787197	40964632	ENSG00000205592.9	MUC19	1	0.000443468761221826
chr12	41086244	41466220	ENSG00000018236.10	CNTN1	1	0.000207083814891979
chr12	41582250	41968392	ENSG00000165966.10	PDZRN4	1	0.000203777055195743
chr12	42475647	42538681	ENSG00000151233.6	GXYLT1	1	0.00124832439076363
chr12	42550906	42632151	ENSG00000015153.10	YAF2	1	0.000968513504183576
chr12	42624050	42628075	ENSG00000269367.1	AC020629.1	NA	NA
chr12	42632249	42853517	ENSG00000134283.13	PPHLN1	1	0.000355617982028105
chr12	42705880	42719920	ENSG00000139168.3	ZCRB1	1	0.00560447860736429
chr12	42852140	42984157	ENSG00000139174.6	PRICKLE1	1	0.000596035962394197
chr12	43747669	43945724	ENSG00000173157.12	ADAMTS20	1	0.000397298122478072
chr12	44122410	44152620	ENSG00000129317.10	PUS7L	2	0.00520932668966532
chr12	44152747	44183346	ENSG00000198001.9	IRAK4	1	0.00257155069274795
chr12	44187526	44200178	ENSG00000151239.9	TWF1	NA	NA
chr12	44229770	44783545	ENSG00000139173.5	TMEM117	1	0.00014209178754439
chr12	44902058	45315631	ENSG00000184613.6	NELL2	1	0.00019026116223108
chr12	45408455	45444882	ENSG00000185610.6	DBX2	1	0.00216012517219081
chr12	45609770	45834187	ENSG00000177119.11	ANO6	1	0.000350627981157375
chr12	46123448	46301823	ENSG00000189079.11	ARID2	2	0.000882263541946962
chr12	46312914	46385903	ENSG00000139218.13	SCAF11	1	0.0010780649090602
chr12	46576846	46663800	ENSG00000111371.11	SLC38A1	1	0.000904925358780443
chr12	46751972	46766650	ENSG00000134294.9	SLC38A2	1	0.00536087202939056
chr12	47158546	47226191	ENSG00000139209.11	SLC38A4	NA	NA
chr12	47469490	47473734	ENSG00000139211.5	AMIGO2	NA	NA
chr12	47473386	47630443	ENSG00000179715.8	PCED1B	2	0.00100201684289646
chr12	48057070	48099844	ENSG00000005175.5	RPAP3	2	0.00367919201605623
chr12	48103517	48119350	ENSG00000111405.4	ENDOU	1	0.00496980228935733
chr12	48128455	48164823	ENSG00000079337.11	RAPGEF3	1	0.00216362955475678
chr12	48147699	48176536	ENSG00000211584.9	SLC48A1	1	0.00272867772817542
chr12	48176505	48226915	ENSG00000061273.13	HDAC7	1	0.00156093790215026
chr12	48178706	48179787	ENSG00000268069.1	AC004466.1	NA	NA
chr12	48235320	48336831	ENSG00000111424.6	VDR	1	0.000775156186495992
chr12	48357352	48362661	ENSG00000134291.7	TMEM106C	NA	NA
chr12	48366748	48398269	ENSG00000139219.13	COL2A1	1	0.00249633195797705
chr12	48413554	48419165	ENSG00000257955.1	RP1-228P16.5	13	0.182307865873486
chr12	48436681	48500091	ENSG00000079387.9	SENP1	1	0.00124092224645
chr12	48498922	48540187	ENSG00000152556.11	PFKM	1	0.00190686731242929
chr12	48541571	48574996	ENSG00000177981.6	ASB8	1	0.00235413252497815
chr12	48577366	48579709	ENSG00000177875.3	C12orf68	1	0.0335838154705056
chr12	48592170	48595814	ENSG00000269514.1	DKFZP779L1853	1	0.0215935454575726
chr12	48596081	48597170	ENSG00000172640.2	OR10AD1	NA	NA
chr12	48722763	48724062	ENSG00000187166.1	H1FNT	NA	NA
chr12	48733791	48745197	ENSG00000167528.8	ZNF641	NA	NA
chr12	48759919	48761738	ENSG00000269282.1	AC024257.1	NA	NA
chr12	48866448	48866843	ENSG00000139223.1	ANP32D	NA	NA
chr12	48876286	48890295	ENSG00000177627.5	C12orf54	NA	NA
chr12	48901137	48923680	ENSG00000197376.2	OR8S1	NA	NA
chr12	48961467	48963849	ENSG00000167531.2	LALBA	NA	NA
chr12	49047184	49076021	ENSG00000139620.8	KANSL2	2.5	0.00682169432043856
chr12	49082247	49110681	ENSG00000129315.5	CCNT1	1	0.00276735174957426
chr12	49121218	49159569	ENSG00000257987.1	LINC00935	1	0.00205175561647401
chr12	49159975	49182820	ENSG00000174233.7	ADCY6	1	0.00344438081187983
chr12	49207577	49222724	ENSG00000167535.3	CACNB3	1	0.00519488213160326
chr12	49223547	49246625	ENSG00000174243.5	DDX23	NA	NA
chr12	49250928	49259681	ENSG00000172602.5	RND1	1	0.00898970406116699
chr12	49297286	49351148	ENSG00000272822.1	RP11-302B13.5	1	0.00146089784351481
chr12	49297893	49325623	ENSG00000139537.6	CCDC65	1	0.00283760835367453
chr12	49315301	49320257	ENSG00000134285.6	FKBP11	1	0.0158770943598456
chr12	49315767	49333446	ENSG00000255863.1	AC073610.5	1	0.00445086711054894
chr12	49329506	49351334	ENSG00000134287.5	ARF3	1	0.0036048597969303
chr12	49359123	49365546	ENSG00000169884.9	WNT10B	NA	NA
chr12	49372398	49375459	ENSG00000125084.7	WNT1	1	0.0257062658109751
chr12	49388932	49393092	ENSG00000181418.7	DDN	1	0.0189151152998545
chr12	49396057	49412980	ENSG00000181929.7	PRKAG1	NA	NA
chr12	49412758	49453557	ENSG00000167548.10	KMT2D	1	0.00192864726212394
chr12	49458468	49463808	ENSG00000167550.6	RHEBL1	1	0.0147353707204859
chr12	49483204	49488602	ENSG00000139549.2	DHH	1	0.0145770432840672
chr12	49490919	49504683	ENSG00000139636.11	LMBR1L	1	0.0057168613518886
chr12	49521565	49525180	ENSG00000123416.11	TUBA1B	1	0.0217667716866928
chr12	49578579	49583107	ENSG00000167552.9	TUBA1A	1	0.017377844445096
chr12	49582519	49667114	ENSG00000167553.10	TUBA1C	1	0.000930159934362488
chr12	49687035	49692465	ENSG00000135406.9	PRPH	2	0.0289822761132209
chr12	49717019	49725514	ENSG00000135451.8	TROAP	NA	NA
chr12	49726200	49730971	ENSG00000186897.3	C1QL4	2	0.0329854871714084
chr12	49740700	49751309	ENSG00000178401.10	DNAJC22	NA	NA
chr12	49760367	49921205	ENSG00000123352.13	SPATS2	1	0.000489230652255031
chr12	49932940	49952091	ENSG00000135519.6	KCNH3	1	0.00410876088180224
chr12	49950327	49961936	ENSG00000187778.9	MCRS1	NA	NA
chr12	49962001	50038449	ENSG00000110844.9	PRPF40B	1	0.00102928630765219
chr12	49976668	49999422	ENSG00000135436.4	FAM186B	1	0.00345815591313152
chr12	50031724	50101948	ENSG00000161791.9	FMNL3	1	0.00112051264022834
chr12	50101508	50158717	ENSG00000139644.8	TMBIM6	1	0.00137542833553103
chr12	50184929	50222533	ENSG00000167566.12	NCKAP5L	1	0.00209251355301018
chr12	50231573	50236912	ENSG00000186666.4	BCDIN3D	NA	NA
chr12	50260679	50298000	ENSG00000135472.4	FAIM2	1	0.00210838079492497
chr12	50344524	50352664	ENSG00000167580.3	AQP2	1	0.00966669283137526
chr12	50355653	50359464	ENSG00000161798.6	AQP5	NA	NA
chr12	50360977	50370922	ENSG00000086159.8	AQP6	14.5	0.114726973844869
chr12	50370706	50426919	ENSG00000161800.8	RACGAP1	NA	NA
chr12	50451331	50477394	ENSG00000110881.7	ASIC1	1	0.00301910292934024
chr12	50478755	50494495	ENSG00000066117.10	SMARCD1	NA	NA
chr12	50497602	50505102	ENSG00000167588.8	GPD1	NA	NA
chr12	50505762	50514240	ENSG00000178449.4	COX14	NA	NA
chr12	50523575	50561288	ENSG00000139624.8	CERS5	1	0.00208646566561649
chr12	50569571	50677329	ENSG00000050405.9	LIMA1	1	0.00073021844918609
chr12	50690489	50691718	ENSG00000269529.1	AC140061.12	NA	NA
chr12	50720013	50790405	ENSG00000185958.5	FAM186A	1	0.00111783838571705
chr12	50786166	50873787	ENSG00000161813.16	LARP4	1	0.0008980367679825
chr12	50898768	51142450	ENSG00000066084.8	DIP2B	1	0.000322908050850677
chr12	51157493	51214905	ENSG00000123268.4	ATF1	1	0.00137056503252621
chr12	51236703	51281667	ENSG00000186452.6	TMPRSS12	NA	NA
chr12	51317255	51326300	ENSG00000185432.10	METTL7A	1	0.00869948918158039
chr12	51347705	51364289	ENSG00000214511.3	HIGD1C	NA	NA
chr12	51373184	51422349	ENSG00000110911.10	SLC11A2	2.5	0.0040011634113391
chr12	51441745	51454207	ENSG00000050426.11	LETMD1	1	0.0063141453737277
chr12	51454990	51477447	ENSG00000110925.2	CSRNP2	1	0.00350389097597162
chr12	51487446	51566926	ENSG00000135457.5	TFCP2	1	0.000990021132956651
chr12	51580719	51611477	ENSG00000184271.11	POU6F1	2	0.00511651470494796
chr12	51619860	51620085	ENSG00000269339.1	AC139768.1	NA	NA
chr12	51632076	51665146	ENSG00000183283.11	DAZAP2	1	0.00237940367848185
chr12	51638342	51664674	ENSG00000170545.12	SMAGP	NA	NA
chr12	51674822	51718452	ENSG00000110934.6	BIN2	1	0.00180350400291989
chr12	51722227	51740463	ENSG00000139610.1	CELA1	NA	NA
chr12	51745031	51786651	ENSG00000139629.11	GALNT6	1	0.00189060258643428
chr12	51785101	51902980	ENSG00000050438.12	SLC4A8	1	0.000667522456479904
chr12	51984050	52206648	ENSG00000196876.9	SCN8A	1	0.000353493201409692
chr12	52203789	52206636	ENSG00000260415.3	AC068987.1	NA	NA
chr12	52281744	52285448	ENSG00000167612.8	ANKRD33	NA	NA
chr12	52300692	52317145	ENSG00000139567.8	ACVRL1	1	0.00478252474608853
chr12	52345451	52390862	ENSG00000135503.8	ACVR1B	1	0.00173277134719329
chr12	52400724	52409673	ENSG00000161835.6	GRASP	4	0.0351712502614346
chr12	52416616	52453291	ENSG00000123358.15	NR4A1	1	0.00214551819079467
chr12	52463030	52471278	ENSG00000123395.10	C12orf44	1	0.00954011634910217
chr12	52562780	52585784	ENSG00000167767.9	KRT80	1	0.00342057379792187
chr12	52626304	52645970	ENSG00000135480.10	KRT7	1	0.0040011634113391
chr12	52643084	52702947	ENSG00000170442.7	KRT86	1.5	0.00197167398010611
chr12	52679697	52685318	ENSG00000205426.6	KRT81	NA	NA
chr12	52708085	52715182	ENSG00000170523.3	KRT83	NA	NA
chr12	52709128	52709790	ENSG00000267873.1	AC121757.1	NA	NA
chr12	52753790	52761265	ENSG00000135443.4	KRT85	NA	NA
chr12	52771596	52779436	ENSG00000161849.3	KRT84	NA	NA
chr12	52787715	52800139	ENSG00000161850.2	KRT82	4	0.0253338311807452
chr12	52817854	52828309	ENSG00000170454.5	KRT75	NA	NA
chr12	52840435	52845910	ENSG00000185479.5	KRT6B	NA	NA
chr12	52862300	52867569	ENSG00000170465.9	KRT6C	NA	NA
chr12	52880958	52887041	ENSG00000205420.6	KRT6A	NA	NA
chr12	52908359	52914471	ENSG00000186081.7	KRT5	NA	NA
chr12	52922915	52922980	ENSG00000268716.1	AC055736.1	NA	NA
chr12	52937693	52946931	ENSG00000139648.6	KRT71	NA	NA
chr12	52959566	52967609	ENSG00000170484.5	KRT74	2	0.0195665497071726
chr12	52979373	52995322	ENSG00000170486.6	KRT72	5	0.0246682800324141
chr12	53001354	53012343	ENSG00000186049.4	KRT73	1	0.00716051320842612
chr12	53038342	53045948	ENSG00000172867.3	KRT2	1	0.010345369398816
chr12	53068520	53074191	ENSG00000167768.4	KRT1	NA	NA
chr12	53083410	53097247	ENSG00000189182.5	KRT77	NA	NA
chr12	53161939	53171129	ENSG00000185069.2	KRT76	NA	NA
chr12	53183469	53189901	ENSG00000186442.6	KRT3	NA	NA
chr12	53200333	53208335	ENSG00000170477.8	KRT4	NA	NA
chr12	53215194	53228079	ENSG00000185640.5	KRT79	1	0.00610685911116761
chr12	53231588	53242876	ENSG00000170423.8	KRT78	3	0.0209125300267704
chr12	53290977	53343738	ENSG00000170421.7	KRT8	1	0.00149138340151617
chr12	53342655	53346685	ENSG00000111057.6	KRT18	NA	NA
chr12	53399942	53435993	ENSG00000063046.13	EIF4B	1	0.00218265456290795
chr12	53440753	53458156	ENSG00000111077.13	TENC1	2	0.00904290980260813
chr12	53458388	53473204	ENSG00000167778.4	SPRYD3	1	0.00531093950103906
chr12	53491220	53496129	ENSG00000167779.3	IGFBP6	1	0.0160291056523517
chr12	53497302	53518322	ENSG00000167780.7	SOAT2	1.5	0.00561514364753054
chr12	53551447	53575135	ENSG00000139631.14	CSAD	1	0.00332180342989677
chr12	53574484	53584596	ENSG00000139651.9	ZNF740	2	0.0155630695505132
chr12	53585102	53601091	ENSG00000139626.11	ITGB7	1	0.00492131338091154
chr12	53604354	53626764	ENSG00000172819.12	RARG	2	0.0070224792188661
chr12	53645035	53648189	ENSG00000182544.8	MFSD5	NA	NA
chr12	53662083	53687427	ENSG00000135476.7	ESPL1	8	0.0248380301917281
chr12	53689075	53693234	ENSG00000123349.9	PFDN5	2	0.0378393265916781
chr12	53693470	53700961	ENSG00000139637.9	C12orf10	NA	NA
chr12	53701240	53718648	ENSG00000094914.8	AAAS	1	0.00452015622974464
chr12	53720362	53739099	ENSG00000170374.4	SP7	NA	NA
chr12	53773960	53810230	ENSG00000185591.5	SP1	1	0.00216947558994747
chr12	53817639	53825318	ENSG00000135409.6	AMHR2	NA	NA
chr12	53835389	53840429	ENSG00000205352.6	PRR13	NA	NA
chr12	53835525	53874946	ENSG00000197111.11	PCBP2	1	0.00199606503253075
chr12	53874274	53893847	ENSG00000139625.8	MAP3K12	1	0.00402017471248121
chr12	53894705	53900215	ENSG00000139546.6	TARBP2	1	0.0142807404078756
chr12	53900472	54019763	ENSG00000267281.2	RP11-793H13.10	1	0.000659621259335529
chr12	53900474	53901422	ENSG00000139574.7	NPFF	NA	NA
chr12	53901640	54020199	ENSG00000170653.14	ATF7	1	0.000663693854092854
chr12	54026510	54071192	ENSG00000135390.13	ATP5G2	1	0.00176104202245635
chr12	54104903	54121529	ENSG00000012822.11	CALCOCO1	1	0.00473276071498825
chr12	54332535	54340328	ENSG00000123364.3	HOXC13	NA	NA
chr12	54348618	54352740	ENSG00000123407.3	HOXC12	1	0.0190894904530312
chr12	54366910	54371427	ENSG00000123388.4	HOXC11	1	0.0174201637474861
chr12	54378849	54384063	ENSG00000180818.4	HOXC10	53	0.799847453262738
chr12	54379629	54428672	ENSG00000273049.1	RP11-834C11.12	1	0.00160444670284026
chr12	54384408	54424607	ENSG00000197757.7	HOXC6	1	0.00195743375823763
chr12	54388679	54397121	ENSG00000180806.4	HOXC9	1	0.00932088126597899
chr12	54402832	54407570	ENSG00000037965.4	HOXC8	NA	NA
chr12	54410715	54449813	ENSG00000198353.6	HOXC4	1	0.00201255510889034
chr12	54426637	54429142	ENSG00000172789.3	HOXC5	NA	NA
chr12	54447661	54449814	ENSG00000273266.1	HOXC4	1	0.0365475520888967
chr12	54558529	54582778	ENSG00000123415.10	SMUG1	1	0.00324495359179326
chr12	54624724	54673886	ENSG00000094916.9	CBX5	1	0.00160056302931928
chr12	54673977	54680872	ENSG00000135486.13	HNRNPA1	1	0.0114121652860616
chr12	54685895	54694905	ENSG00000123405.9	NFE2	1	0.00873328297973304
chr12	54694986	54745633	ENSG00000111481.5	COPZ1	6	0.00932180144696365
chr12	54756229	54758271	ENSG00000139572.3	GPR84	1	0.0385342211789396
chr12	54762917	54785082	ENSG00000161642.13	ZNF385A	1	0.00355005096536858
chr12	54789045	54813244	ENSG00000161638.6	ITGA5	2	0.00650331663683579
chr12	54849734	54867386	ENSG00000170627.5	GTSF1	NA	NA
chr12	54891495	54937726	ENSG00000123338.8	NCKAP1L	1	0.00170203715358514
chr12	54943134	54973023	ENSG00000123360.7	PDE1B	2	0.00526527348840006
chr12	54969171	54982443	ENSG00000135447.12	PPP1R1A	1	0.0059287884001955
chr12	55024595	55028679	ENSG00000135413.4	LACRT	1	0.0192671105894698
chr12	55038375	55042277	ENSG00000161634.7	DCD	NA	NA
chr12	55224303	55252177	ENSG00000172551.6	MUCL1	6	0.0169376938324018
chr12	55341802	55378530	ENSG00000135426.10	TESPA1	NA	NA
chr12	55413729	55423798	ENSG00000123307.3	NEUROD4	NA	NA
chr12	55523465	55524586	ENSG00000170605.5	OR9K2	1	0.0701934698014225
chr12	55614809	55615759	ENSG00000179919.3	OR10A7	NA	NA
chr12	55640982	55642086	ENSG00000197706.3	OR6C74	NA	NA
chr12	55688072	55689016	ENSG00000188324.3	OR6C6	NA	NA
chr12	55714346	55715408	ENSG00000205330.2	OR6C1	NA	NA
chr12	55725485	55726420	ENSG00000205329.1	OR6C3	NA	NA
chr12	55758895	55759833	ENSG00000187857.3	OR6C75	NA	NA
chr12	55794214	55795289	ENSG00000205328.2	OR6C65	NA	NA
chr12	55820038	55820976	ENSG00000185821.3	OR6C76	NA	NA
chr12	55845998	55846936	ENSG00000179695.1	OR6C2	NA	NA
chr12	55862984	55863922	ENSG00000184954.4	OR6C70	NA	NA
chr12	55886147	55887100	ENSG00000205327.2	OR6C68	NA	NA
chr12	55944983	55946028	ENSG00000179626.3	OR6C4	NA	NA
chr12	55968199	55969128	ENSG00000179615.1	OR2AP1	NA	NA
chr12	56030644	56031638	ENSG00000175398.2	OR10P1	NA	NA
chr12	56075330	56078395	ENSG00000170439.5	METTL7B	NA	NA
chr12	56078352	56109827	ENSG00000135424.11	ITGA7	1	0.00249998029062414
chr12	56109820	56118487	ENSG00000258311.1	RP11-644F5.10	1	0.00907890615523187
chr12	56109820	56113871	ENSG00000135441.3	BLOC1S1	1	0.0194240631072315
chr12	56114151	56118489	ENSG00000135437.5	RDH5	NA	NA
chr12	56119107	56123491	ENSG00000135404.7	CD63	NA	NA
chr12	56137064	56150911	ENSG00000135414.5	GDF11	NA	NA
chr12	56146247	56211540	ENSG00000205323.4	SARNP	1	0.00120513500141508
chr12	56151059	56221330	ENSG00000257390.1	RP11-762I7.5	1	0.00111976319744126
chr12	56211703	56215663	ENSG00000123353.5	ORMDL2	4	0.0794816966135299
chr12	56214744	56224608	ENSG00000135392.11	DNAJC14	NA	NA
chr12	56229217	56236750	ENSG00000123342.11	MMP19	NA	NA
chr12	56295197	56326402	ENSG00000170473.12	WIBG	1	0.00252161126894391
chr12	56321103	56347811	ENSG00000065357.15	DGKA	1	0.00294619139012261
chr12	56347889	56367101	ENSG00000185664.10	PMEL	1	0.00409571515966035
chr12	56360553	56366568	ENSG00000123374.6	CDK2	1	0.0130817755024763
chr12	56367697	56388490	ENSG00000111540.11	RAB5B	1	0.00378429662133385
chr12	56390964	56400425	ENSG00000139531.8	SUOX	1	0.00831697279858309
chr12	56401443	56432219	ENSG00000123411.10	IKZF4	NA	NA
chr12	56435637	56438116	ENSG00000197728.5	RPS26	NA	NA
chr12	56473641	56497289	ENSG00000065361.10	ERBB3	1	0.00332742217724098
chr12	56495115	56503073	ENSG00000257411.1	RP11-603J24.9	1	0.0098877707523743
chr12	56498103	56507691	ENSG00000170515.9	PA2G4	NA	NA
chr12	56510370	56511727	ENSG00000229117.4	RPL41	1	0.0579859098359577
chr12	56511943	56516278	ENSG00000135482.2	ZC3H10	1	0.0181515293304255
chr12	56512034	56538455	ENSG00000139641.8	ESYT1	1	0.00297819460457192
chr12	56546040	56553431	ENSG00000196465.6	MYL6B	1	0.0106463103297787
chr12	56551945	56557280	ENSG00000092841.14	MYL6	1	0.0147491808148818
chr12	56556767	56583351	ENSG00000139613.7	SMARCC2	2	0.0059198675629999
